session_id,station_name,line,session_date,session_hour,duration_min,data_mb,anonymised_user_token,device_type,os_type,gdpr_consent,retention_flag,data_tier
TFL-0003783,London Bridge,Elizabeth,2023-10-24,13,104,58.86,TFL-315429-ANON,Tablet,iOS,No,Purge_Pending,Internal
TFL-0003784,King's Cross,Jubilee,2023-11-12,6,103,326.67,TFL-591785-ANON,Tablet,iOS,No,Retain,Sensitive
TFL-0003785,Canary Wharf,District,2024-08-22,3,58,284.76,TFL-636601-ANON,Tablet,iOS,Yes,Purge_Pending,Public
TFL-0003786,Waterloo,Jubilee,2023-10-22,18,89,451.61,TFL-122254-ANON,Mobile,macOS,No,Purged,Internal
TFL-0003787,Heathrow T1,Central,2023-04-28,10,1,274.24,TFL-949092-ANON,Tablet,Android,No,Purge_Pending,Public
TFL-0003788,Paddington,Victoria,2024-10-28,23,110,237.6,TFL-736418-ANON,Tablet,macOS,No,Purged,Sensitive
TFL-0003789,Canary Wharf,Central,2023-01-18,10,49,117.85,TFL-132851-ANON,Mobile,Android,No,Purge_Pending,Internal
TFL-0003790,Waterloo,Piccadilly,2024-05-04,17,27,166.26,TFL-667668-ANON,Laptop,macOS,Yes,Retain,Public
TFL-0003791,Canary Wharf,Circle,2024-07-17,12,43,248.27,TFL-292281-ANON,Mobile,Android,No,Purge_Pending,Public
TFL-0003792,London Bridge,Central,2024-04-09,17,31,248.97,TFL-340673-ANON,Laptop,macOS,Yes,Purge_Pending,Internal
TFL-0003793,London Bridge,Central,2023-04-23,20,34,17.25,TFL-207923-ANON,Mobile,iOS,No,Retain,Sensitive
TFL-0003794,Victoria,Piccadilly,2024-10-31,23,80,397.17,TFL-456396-ANON,Tablet,macOS,Yes,Purge_Pending,Public
TFL-0003795,Liverpool Street,Victoria,2023-11-14,19,69,488.37,TFL-394120-ANON,Laptop,iOS,No,Purge_Pending,Internal
TFL-0003796,London Bridge,Piccadilly,2024-06-09,10,23,34.87,TFL-332102-ANON,Tablet,macOS,No,Purge_Pending,Public
TFL-0003797,Liverpool Street,Piccadilly,2024-09-18,12,12,431.48,TFL-677123-ANON,Mobile,Windows,Yes,Purge_Pending,Sensitive
TFL-0003798,Liverpool Street,Jubilee,2023-07-18,22,72,430.87,TFL-920550-ANON,Tablet,Windows,No,Purged,Public
TFL-0003799,London Bridge,Jubilee,2024-05-06,16,29,340.42,TFL-688391-ANON,Mobile,Android,No,Retain,Public
TFL-0003800,London Bridge,Northern,2024-01-28,18,24,123.9,TFL-647647-ANON,Tablet,Android,Yes,Purged,Sensitive
TFL-0003801,Euston,Central,2024-02-13,10,4,298.67,TFL-773807-ANON,Tablet,Windows,Yes,Retain,Sensitive
TFL-0003802,Victoria,Piccadilly,2024-04-10,9,36,250.61,TFL-828814-ANON,Mobile,Android,No,Purged,Internal
TFL-0003803,Waterloo,Northern,2023-03-23,1,65,161.18,TFL-903080-ANON,Laptop,Windows,No,Purged,Internal
TFL-0003804,Heathrow T1,Central,2024-05-30,12,59,62.78,TFL-551467-ANON,Tablet,iOS,Yes,Retain,Public
TFL-0003805,Canary Wharf,District,2023-10-18,4,7,142.86,TFL-790611-ANON,Laptop,Windows,No,Retain,Public
TFL-0003806,Canary Wharf,District,2024-04-02,0,55,12.71,TFL-395700-ANON,Mobile,iOS,Yes,Purged,Sensitive
TFL-0003807,Victoria,Circle,2024-07-25,15,35,417.85,TFL-838309-ANON,Tablet,Android,Yes,Retain,Public
TFL-0003808,Waterloo,Victoria,2023-03-14,13,117,269.04,TFL-828611-ANON,Mobile,macOS,No,Retain,Sensitive
TFL-0003809,Heathrow T1,Jubilee,2023-10-07,12,8,203.21,TFL-155532-ANON,Tablet,Android,No,Purge_Pending,Public
TFL-0003810,Victoria,Jubilee,2023-08-08,22,61,369.23,TFL-320177-ANON,Laptop,Windows,No,Purged,Public
TFL-0003811,Waterloo,Elizabeth,2024-04-23,18,53,214.02,TFL-430923-ANON,Tablet,iOS,No,Purge_Pending,Internal
TFL-0003812,Paddington,Central,2023-10-25,16,25,132.01,TFL-391336-ANON,Tablet,Android,No,Purge_Pending,Internal
TFL-0003813,Canary Wharf,Northern,2023-06-14,6,113,3.78,TFL-831066-ANON,Tablet,Android,No,Purged,Public
TFL-0003814,Paddington,Piccadilly,2024-02-01,0,72,436.02,TFL-235380-ANON,Laptop,Android,No,Purge_Pending,Internal
TFL-0003815,Canary Wharf,Jubilee,2023-10-10,13,108,284.35,TFL-534580-ANON,Laptop,Android,Yes,Purge_Pending,Public
TFL-0003816,Liverpool Street,Elizabeth,2024-04-21,18,67,4.83,TFL-213867-ANON,Mobile,Windows,Yes,Retain,Public
TFL-0003817,King's Cross,Piccadilly,2023-04-16,16,116,425.86,TFL-713789-ANON,Laptop,iOS,Yes,Purge_Pending,Internal
TFL-0003818,Euston,Elizabeth,2024-12-22,5,20,362.7,TFL-604017-ANON,Tablet,Android,No,Retain,Internal
TFL-0003819,Paddington,Northern,2023-10-18,10,67,342.3,TFL-654557-ANON,Laptop,Android,No,Retain,Internal
TFL-0003820,King's Cross,Jubilee,2023-10-29,5,14,217.31,TFL-421284-ANON,Tablet,iOS,No,Retain,Public
TFL-0003821,Stratford,Elizabeth,2024-06-07,4,117,234.11,TFL-210470-ANON,Mobile,Windows,Yes,Purge_Pending,Sensitive
TFL-0003822,Waterloo,Victoria,2023-12-26,0,62,453.52,TFL-120993-ANON,Laptop,Android,Yes,Retain,Public
TFL-0003823,London Bridge,Northern,2023-08-12,21,7,411.97,TFL-422208-ANON,Tablet,macOS,No,Purged,Public
TFL-0003824,Heathrow T1,Northern,2024-02-15,17,46,34.49,TFL-977365-ANON,Tablet,Android,Yes,Purged,Internal
TFL-0003825,Stratford,Jubilee,2024-06-01,0,51,456.81,TFL-254690-ANON,Laptop,iOS,No,Purged,Public
TFL-0003826,Euston,Jubilee,2023-06-24,4,100,254.43,TFL-938439-ANON,Laptop,Android,Yes,Purge_Pending,Internal
TFL-0003827,Euston,Northern,2023-11-22,6,112,123.88,TFL-937742-ANON,Tablet,Windows,Yes,Retain,Sensitive
TFL-0003828,Euston,Jubilee,2024-08-10,3,60,187.73,TFL-419018-ANON,Mobile,iOS,Yes,Purged,Sensitive
TFL-0003829,Waterloo,Central,2024-10-19,13,34,431.34,TFL-494573-ANON,Laptop,iOS,No,Purged,Sensitive
TFL-0003830,Waterloo,Northern,2023-09-29,15,13,464.89,TFL-771057-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0003831,Heathrow T1,Northern,2024-03-13,9,116,425.3,TFL-746991-ANON,Tablet,macOS,No,Purged,Sensitive
TFL-0003832,Liverpool Street,District,2023-12-01,4,11,178.12,TFL-202602-ANON,Laptop,Android,Yes,Purge_Pending,Sensitive
TFL-0003833,London Bridge,Central,2024-06-11,1,1,112.8,TFL-196072-ANON,Mobile,Android,No,Purge_Pending,Internal
TFL-0003834,Victoria,District,2024-03-14,7,27,251.76,TFL-626029-ANON,Tablet,iOS,No,Retain,Sensitive
TFL-0003835,London Bridge,Central,2024-11-16,3,41,369.05,TFL-655815-ANON,Mobile,macOS,Yes,Retain,Sensitive
TFL-0003836,Waterloo,Circle,2023-11-27,10,119,111.28,TFL-122753-ANON,Tablet,Windows,Yes,Purged,Internal
TFL-0003837,London Bridge,Northern,2024-03-16,8,20,419.96,TFL-263317-ANON,Mobile,Android,No,Purge_Pending,Public
TFL-0003838,Stratford,Piccadilly,2023-09-28,5,12,91.71,TFL-359658-ANON,Mobile,Windows,No,Purged,Internal
TFL-0003839,Canary Wharf,Piccadilly,2024-06-03,7,52,284.18,TFL-907619-ANON,Laptop,Windows,No,Retain,Sensitive
TFL-0003840,Stratford,Victoria,2024-08-06,19,42,257.68,TFL-950790-ANON,Tablet,iOS,Yes,Purge_Pending,Public
TFL-0003841,Stratford,Circle,2023-04-09,18,30,467.23,TFL-720969-ANON,Mobile,macOS,No,Purge_Pending,Internal
TFL-0003842,Victoria,Northern,2024-11-26,0,109,19.91,TFL-274212-ANON,Tablet,macOS,No,Purge_Pending,Public
TFL-0003843,Canary Wharf,Circle,2023-11-02,6,74,19.8,TFL-768643-ANON,Mobile,Android,No,Purge_Pending,Public
TFL-0003844,Euston,Piccadilly,2024-04-06,3,32,431.53,TFL-171166-ANON,Laptop,iOS,No,Retain,Sensitive
TFL-0003845,London Bridge,Circle,2023-01-14,13,108,162.28,TFL-223661-ANON,Mobile,iOS,Yes,Purged,Internal
TFL-0003846,Victoria,District,2024-03-16,9,38,152.66,TFL-461516-ANON,Mobile,Windows,No,Purge_Pending,Internal
TFL-0003847,Waterloo,Victoria,2023-07-21,3,100,81.28,TFL-410030-ANON,Laptop,Windows,Yes,Purge_Pending,Sensitive
TFL-0003848,Heathrow T1,Jubilee,2023-10-12,11,13,20.17,TFL-482353-ANON,Mobile,macOS,No,Retain,Sensitive
TFL-0003849,Heathrow T1,Central,2024-04-15,5,92,259.95,TFL-101969-ANON,Tablet,macOS,Yes,Purged,Public
TFL-0003850,Waterloo,Jubilee,2023-02-03,17,109,183.14,TFL-822810-ANON,Tablet,iOS,Yes,Purged,Public
TFL-0003851,Victoria,Northern,2024-04-11,9,25,138.73,TFL-136346-ANON,Mobile,Android,No,Retain,Public
TFL-0003852,Paddington,Circle,2024-02-13,4,19,58.69,TFL-318038-ANON,Laptop,Windows,No,Purged,Public
TFL-0003853,Stratford,Jubilee,2023-12-29,14,61,80.9,TFL-557022-ANON,Mobile,Windows,Yes,Purged,Internal
TFL-0003854,Stratford,District,2023-08-29,15,107,388.08,TFL-666371-ANON,Tablet,Android,No,Purge_Pending,Internal
TFL-0003855,Waterloo,Jubilee,2024-08-21,13,6,493.58,TFL-156652-ANON,Mobile,Android,Yes,Purge_Pending,Internal
TFL-0003856,Canary Wharf,Northern,2023-06-27,8,112,311.95,TFL-293192-ANON,Mobile,Windows,Yes,Purge_Pending,Internal
TFL-0003857,Heathrow T1,Central,2024-10-02,2,15,193.54,TFL-633483-ANON,Mobile,iOS,No,Purge_Pending,Internal
TFL-0003858,King's Cross,Northern,2024-06-08,8,71,291.75,TFL-467111-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0003859,Canary Wharf,Central,2024-02-22,13,14,157.67,TFL-584693-ANON,Tablet,macOS,No,Retain,Public
TFL-0003860,Waterloo,Victoria,2023-01-29,1,106,27.08,TFL-332263-ANON,Laptop,Windows,Yes,Retain,Public
TFL-0003861,Victoria,Circle,2024-01-15,20,35,205.39,TFL-882719-ANON,Mobile,iOS,Yes,Purged,Sensitive
TFL-0003862,Waterloo,District,2024-01-31,11,7,332.63,TFL-600544-ANON,Mobile,Android,Yes,Purge_Pending,Public
TFL-0003863,King's Cross,Central,2023-08-07,8,79,246.57,TFL-171641-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0003864,Euston,Jubilee,2024-05-13,12,32,341.12,TFL-358331-ANON,Mobile,macOS,Yes,Purge_Pending,Sensitive
TFL-0003865,King's Cross,Jubilee,2024-08-29,15,25,60.48,TFL-215927-ANON,Mobile,macOS,No,Retain,Internal
TFL-0003866,Stratford,Central,2024-10-22,9,17,167.98,TFL-365562-ANON,Mobile,Android,No,Purged,Public
TFL-0003867,Victoria,District,2024-12-02,9,99,486.21,TFL-851014-ANON,Mobile,iOS,Yes,Purged,Sensitive
TFL-0003868,Heathrow T1,Central,2024-12-09,3,39,311.68,TFL-729117-ANON,Mobile,Android,No,Purge_Pending,Internal
TFL-0003869,King's Cross,Victoria,2023-09-16,13,113,215.46,TFL-763799-ANON,Laptop,macOS,Yes,Purged,Internal
TFL-0003870,Canary Wharf,Northern,2024-12-12,18,72,45.43,TFL-804268-ANON,Laptop,macOS,Yes,Purge_Pending,Sensitive
TFL-0003871,Paddington,Victoria,2024-10-07,14,27,150.88,TFL-540616-ANON,Tablet,iOS,No,Purged,Internal
TFL-0003872,Liverpool Street,Piccadilly,2023-01-13,18,15,250.31,TFL-488772-ANON,Laptop,Windows,No,Retain,Sensitive
TFL-0003873,Paddington,Northern,2023-09-07,1,102,390.38,TFL-426863-ANON,Laptop,Windows,Yes,Retain,Public
TFL-0003874,Canary Wharf,Circle,2024-09-10,6,65,343.62,TFL-535073-ANON,Laptop,macOS,Yes,Purged,Internal
TFL-0003875,King's Cross,Northern,2023-02-07,2,109,445.67,TFL-972139-ANON,Laptop,Windows,No,Purge_Pending,Public
TFL-0003876,Euston,Victoria,2023-05-10,5,20,49.3,TFL-363911-ANON,Tablet,macOS,No,Purged,Sensitive
TFL-0003877,Heathrow T1,Central,2024-11-18,12,21,60.75,TFL-516816-ANON,Tablet,Android,No,Purge_Pending,Public
TFL-0003878,Stratford,Circle,2024-09-23,12,25,320.57,TFL-601379-ANON,Mobile,iOS,Yes,Retain,Public
TFL-0003879,Victoria,Victoria,2024-10-12,2,60,207.37,TFL-420500-ANON,Laptop,iOS,Yes,Purged,Internal
TFL-0003880,London Bridge,District,2023-06-22,22,5,415.4,TFL-478007-ANON,Laptop,iOS,Yes,Purge_Pending,Public
TFL-0003881,Stratford,Circle,2023-01-12,8,109,386.24,TFL-145695-ANON,Tablet,Windows,Yes,Purged,Sensitive
TFL-0003882,Victoria,Circle,2024-06-04,18,14,170.49,TFL-807224-ANON,Laptop,Windows,No,Retain,Public
TFL-0003883,Liverpool Street,Northern,2024-06-16,2,111,407.4,TFL-785338-ANON,Tablet,Windows,Yes,Purge_Pending,Sensitive
TFL-0003884,Stratford,District,2024-08-16,22,88,136.52,TFL-931929-ANON,Tablet,Windows,Yes,Purged,Internal
TFL-0003885,Waterloo,Jubilee,2023-02-19,20,16,397.96,TFL-464311-ANON,Mobile,Android,No,Purged,Internal
TFL-0003886,King's Cross,Jubilee,2024-12-01,6,65,107.07,TFL-289394-ANON,Mobile,Android,No,Purged,Sensitive
TFL-0003887,Heathrow T1,Central,2024-04-25,23,44,431.23,TFL-195085-ANON,Mobile,iOS,Yes,Retain,Sensitive
TFL-0003888,Canary Wharf,Piccadilly,2024-07-02,4,76,245.18,TFL-818676-ANON,Tablet,macOS,Yes,Purged,Public
TFL-0003889,Victoria,Circle,2023-08-04,4,5,27.74,TFL-920352-ANON,Tablet,Windows,No,Purge_Pending,Internal
TFL-0003890,Heathrow T1,Northern,2023-05-20,4,70,189.71,TFL-488344-ANON,Laptop,macOS,Yes,Purged,Sensitive
TFL-0003891,Waterloo,Jubilee,2024-12-02,12,47,425.93,TFL-778638-ANON,Laptop,Windows,No,Purged,Internal
TFL-0003892,London Bridge,Elizabeth,2023-10-27,9,43,236.63,TFL-468683-ANON,Mobile,macOS,Yes,Purge_Pending,Sensitive
TFL-0003893,Waterloo,Northern,2024-10-12,2,34,250.75,TFL-225607-ANON,Laptop,macOS,Yes,Retain,Sensitive
TFL-0003894,Heathrow T1,Northern,2023-03-04,19,40,451.24,TFL-834694-ANON,Laptop,macOS,Yes,Purge_Pending,Sensitive
TFL-0003895,Heathrow T1,District,2023-06-24,15,107,286.03,TFL-115496-ANON,Mobile,Android,No,Retain,Sensitive
TFL-0003896,Victoria,Victoria,2023-10-28,9,80,34.85,TFL-721938-ANON,Mobile,Android,Yes,Retain,Internal
TFL-0003897,London Bridge,Jubilee,2024-04-14,17,24,341.52,TFL-228981-ANON,Mobile,Android,No,Retain,Internal
TFL-0003898,Stratford,Piccadilly,2024-02-16,20,88,222.89,TFL-955467-ANON,Mobile,Android,No,Retain,Public
TFL-0003899,Liverpool Street,Jubilee,2023-01-15,12,96,313.44,TFL-233320-ANON,Tablet,Windows,Yes,Purged,Public
TFL-0003900,King's Cross,Elizabeth,2023-10-27,10,59,354.17,TFL-831834-ANON,Tablet,Android,No,Retain,Public
TFL-0003901,Victoria,Circle,2023-05-07,20,107,235.22,TFL-670942-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0003902,Waterloo,Jubilee,2024-09-14,22,118,163.79,TFL-147988-ANON,Laptop,iOS,No,Retain,Public
TFL-0003903,King's Cross,Circle,2023-08-06,10,26,226.69,TFL-894979-ANON,Tablet,Windows,Yes,Purge_Pending,Internal
TFL-0003904,Canary Wharf,Piccadilly,2023-09-25,1,74,249.53,TFL-252373-ANON,Mobile,macOS,No,Retain,Sensitive
TFL-0003905,Waterloo,Jubilee,2024-02-17,14,103,333.22,TFL-389612-ANON,Tablet,macOS,No,Purged,Public
TFL-0003906,King's Cross,Central,2024-08-26,23,54,56.79,TFL-290489-ANON,Laptop,Windows,No,Purge_Pending,Public
TFL-0003907,Stratford,Victoria,2024-12-28,3,17,430.58,TFL-363757-ANON,Tablet,macOS,Yes,Purged,Sensitive
TFL-0003908,Canary Wharf,Circle,2024-10-03,6,70,93.38,TFL-836682-ANON,Laptop,macOS,No,Purge_Pending,Public
TFL-0003909,Stratford,Victoria,2023-10-29,10,90,376.61,TFL-993348-ANON,Laptop,iOS,Yes,Purge_Pending,Public
TFL-0003910,Stratford,District,2023-11-21,22,83,71.34,TFL-387718-ANON,Mobile,macOS,Yes,Retain,Internal
TFL-0003911,Liverpool Street,District,2024-11-27,20,110,417.53,TFL-535243-ANON,Mobile,iOS,No,Retain,Public
TFL-0003912,Victoria,Jubilee,2023-06-29,7,15,190.21,TFL-235744-ANON,Mobile,macOS,No,Purge_Pending,Public
TFL-0003913,Heathrow T1,Victoria,2023-06-19,3,104,249.59,TFL-885881-ANON,Laptop,Windows,Yes,Purged,Public
TFL-0003914,Heathrow T1,Northern,2023-06-14,5,10,334.94,TFL-982323-ANON,Tablet,Android,No,Retain,Sensitive
TFL-0003915,London Bridge,Central,2024-05-24,19,42,364.9,TFL-932508-ANON,Laptop,Windows,Yes,Purge_Pending,Sensitive
TFL-0003916,Waterloo,Jubilee,2023-03-23,11,89,465.99,TFL-466181-ANON,Mobile,Windows,No,Retain,Internal
TFL-0003917,London Bridge,Jubilee,2023-07-07,3,100,272.94,TFL-162854-ANON,Laptop,macOS,Yes,Purged,Public
TFL-0003918,King's Cross,Circle,2023-03-25,17,21,221.96,TFL-164795-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0003919,King's Cross,Victoria,2024-01-19,4,97,4.39,TFL-929922-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0003920,Canary Wharf,Victoria,2024-10-05,21,83,435.09,TFL-679680-ANON,Laptop,macOS,No,Purge_Pending,Public
TFL-0003921,Euston,Central,2023-08-30,11,78,408.12,TFL-842051-ANON,Mobile,macOS,No,Retain,Internal
TFL-0003922,Paddington,Circle,2024-04-25,12,98,304.19,TFL-588170-ANON,Tablet,Windows,Yes,Purged,Internal
TFL-0003923,Victoria,Northern,2024-08-24,17,66,254.89,TFL-469124-ANON,Tablet,Windows,No,Purged,Internal
TFL-0003924,Heathrow T1,Elizabeth,2023-11-19,8,29,261.02,TFL-215595-ANON,Tablet,iOS,Yes,Purge_Pending,Public
TFL-0003925,Stratford,Jubilee,2024-10-02,20,101,395.63,TFL-786590-ANON,Mobile,Android,Yes,Retain,Sensitive
TFL-0003926,London Bridge,Victoria,2024-01-31,5,1,358.64,TFL-895031-ANON,Laptop,Windows,No,Purged,Sensitive
TFL-0003927,King's Cross,Central,2023-07-27,9,114,156.23,TFL-624029-ANON,Laptop,Windows,No,Retain,Public
TFL-0003928,King's Cross,Jubilee,2023-05-05,8,117,339.12,TFL-861808-ANON,Laptop,macOS,Yes,Retain,Public
TFL-0003929,London Bridge,Victoria,2023-04-28,6,71,428.37,TFL-102861-ANON,Laptop,Android,Yes,Retain,Sensitive
TFL-0003930,Heathrow T1,Circle,2024-11-03,12,20,146.33,TFL-307098-ANON,Mobile,Android,No,Purge_Pending,Internal
TFL-0003931,Liverpool Street,Northern,2024-12-18,8,70,357.12,TFL-118471-ANON,Laptop,Windows,Yes,Purge_Pending,Sensitive
TFL-0003932,Heathrow T1,Victoria,2023-11-09,12,19,282.68,TFL-480014-ANON,Laptop,macOS,No,Purged,Public
TFL-0003933,Heathrow T1,District,2023-10-12,7,89,385.69,TFL-200347-ANON,Laptop,iOS,Yes,Retain,Internal
TFL-0003934,Euston,Elizabeth,2023-12-03,10,67,372.44,TFL-302468-ANON,Laptop,Windows,Yes,Purge_Pending,Public
TFL-0003935,Liverpool Street,Piccadilly,2023-08-06,1,49,8.76,TFL-633181-ANON,Mobile,macOS,No,Purged,Sensitive
TFL-0003936,Victoria,Elizabeth,2023-08-27,0,15,190.98,TFL-455084-ANON,Tablet,iOS,No,Retain,Sensitive
TFL-0003937,Victoria,Piccadilly,2023-03-18,15,93,392.82,TFL-778602-ANON,Tablet,iOS,No,Purge_Pending,Sensitive
TFL-0003938,London Bridge,District,2024-03-27,15,9,498.55,TFL-161616-ANON,Laptop,macOS,Yes,Purged,Sensitive
TFL-0003939,Paddington,District,2024-01-25,23,59,2.4,TFL-326688-ANON,Mobile,Android,Yes,Purge_Pending,Internal
TFL-0003940,Waterloo,Northern,2023-03-25,10,16,17.21,TFL-230747-ANON,Tablet,iOS,No,Purge_Pending,Sensitive
TFL-0003941,King's Cross,Northern,2023-02-11,18,76,44.76,TFL-341407-ANON,Mobile,Windows,Yes,Retain,Sensitive
TFL-0003942,Euston,Central,2023-04-13,23,44,252.06,TFL-314720-ANON,Laptop,Windows,Yes,Purge_Pending,Internal
TFL-0003943,Canary Wharf,Central,2024-05-23,12,42,99.11,TFL-837565-ANON,Laptop,macOS,No,Retain,Internal
TFL-0003944,Waterloo,Northern,2024-03-18,6,85,472.32,TFL-956660-ANON,Mobile,Windows,No,Purged,Internal
TFL-0003945,London Bridge,District,2024-03-01,15,8,99.42,TFL-411084-ANON,Laptop,iOS,Yes,Purge_Pending,Internal
TFL-0003946,London Bridge,Victoria,2023-06-11,8,22,65.44,TFL-228699-ANON,Mobile,Windows,No,Retain,Sensitive
TFL-0003947,King's Cross,District,2023-10-15,0,43,348.09,TFL-759237-ANON,Tablet,iOS,No,Purge_Pending,Public
TFL-0003948,Heathrow T1,Jubilee,2023-06-08,3,60,288.73,TFL-642193-ANON,Mobile,macOS,Yes,Purge_Pending,Public
TFL-0003949,Euston,Piccadilly,2023-09-18,10,84,312.35,TFL-147011-ANON,Laptop,Windows,No,Purged,Public
TFL-0003950,King's Cross,District,2023-03-12,0,105,378.65,TFL-361419-ANON,Tablet,Android,No,Purged,Internal
TFL-0003951,Waterloo,Piccadilly,2024-01-13,1,65,31.55,TFL-802212-ANON,Tablet,iOS,Yes,Purged,Internal
TFL-0003952,Victoria,District,2024-02-06,1,65,381.98,TFL-293486-ANON,Tablet,Windows,Yes,Retain,Public
TFL-0003953,Liverpool Street,Central,2023-08-04,12,7,492.3,TFL-713150-ANON,Laptop,macOS,No,Purge_Pending,Internal
TFL-0003954,Canary Wharf,District,2023-03-02,0,4,289.99,TFL-127881-ANON,Mobile,macOS,No,Retain,Sensitive
TFL-0003955,Paddington,Piccadilly,2024-05-02,6,5,474.68,TFL-806052-ANON,Mobile,iOS,No,Purged,Internal
TFL-0003956,Paddington,Jubilee,2023-05-27,21,27,18.34,TFL-441017-ANON,Laptop,iOS,No,Retain,Internal
TFL-0003957,Liverpool Street,Victoria,2024-04-07,19,103,430.92,TFL-536938-ANON,Laptop,Android,No,Purge_Pending,Sensitive
TFL-0003958,Canary Wharf,Northern,2023-12-29,16,25,313.47,TFL-183116-ANON,Mobile,macOS,No,Purge_Pending,Internal
TFL-0003959,Canary Wharf,Jubilee,2023-04-26,4,31,77.48,TFL-165250-ANON,Tablet,macOS,Yes,Purged,Sensitive
TFL-0003960,Waterloo,Central,2024-05-12,19,39,141.34,TFL-648297-ANON,Laptop,Windows,No,Retain,Internal
TFL-0003961,Waterloo,Jubilee,2024-03-30,5,1,89.83,TFL-641180-ANON,Tablet,macOS,Yes,Retain,Internal
TFL-0003962,Paddington,District,2023-09-24,4,82,383.27,TFL-733942-ANON,Laptop,Android,Yes,Purged,Internal
TFL-0003963,King's Cross,Central,2024-11-17,22,13,440.92,TFL-401564-ANON,Laptop,macOS,Yes,Purged,Public
TFL-0003964,Heathrow T1,Elizabeth,2024-07-30,21,42,158.28,TFL-400811-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0003965,Liverpool Street,Jubilee,2024-05-07,23,87,477.74,TFL-527194-ANON,Mobile,Windows,No,Purged,Public
TFL-0003966,Waterloo,Elizabeth,2023-11-14,9,83,40.39,TFL-634379-ANON,Laptop,macOS,Yes,Purged,Internal
TFL-0003967,Heathrow T1,Circle,2023-08-03,6,8,280.57,TFL-563733-ANON,Laptop,Android,Yes,Purge_Pending,Sensitive
TFL-0003968,Liverpool Street,Elizabeth,2023-02-10,8,119,297.2,TFL-209761-ANON,Tablet,Windows,Yes,Retain,Public
TFL-0003969,Heathrow T1,Victoria,2024-01-28,2,108,141.48,TFL-193502-ANON,Mobile,macOS,No,Purge_Pending,Sensitive
TFL-0003970,Waterloo,District,2023-01-22,19,77,461.02,TFL-854810-ANON,Mobile,Windows,Yes,Purge_Pending,Sensitive
TFL-0003971,Canary Wharf,Piccadilly,2024-04-10,9,45,132.18,TFL-553060-ANON,Laptop,Android,No,Purge_Pending,Public
TFL-0003972,Liverpool Street,Circle,2024-04-28,11,21,296.6,TFL-558269-ANON,Laptop,macOS,No,Purged,Public
TFL-0003973,London Bridge,Elizabeth,2023-07-10,18,82,486.17,TFL-853248-ANON,Laptop,iOS,No,Purged,Sensitive
TFL-0003974,London Bridge,Victoria,2024-04-04,19,60,71.48,TFL-575813-ANON,Laptop,Windows,No,Purged,Public
TFL-0003975,Canary Wharf,Central,2023-01-02,23,18,179.64,TFL-447659-ANON,Tablet,macOS,Yes,Retain,Sensitive
TFL-0003976,Canary Wharf,Circle,2023-09-19,9,87,103.55,TFL-233894-ANON,Tablet,iOS,Yes,Purged,Internal
TFL-0003977,King's Cross,Northern,2023-06-01,11,34,158.23,TFL-977089-ANON,Tablet,Windows,No,Retain,Public
TFL-0003978,Paddington,Piccadilly,2023-02-13,8,62,158.39,TFL-722509-ANON,Tablet,Android,Yes,Retain,Sensitive
TFL-0003979,Heathrow T1,Victoria,2023-06-19,15,17,208.06,TFL-597119-ANON,Tablet,Android,No,Purge_Pending,Internal
TFL-0003980,Liverpool Street,Victoria,2023-04-08,16,85,473.59,TFL-111435-ANON,Tablet,iOS,No,Purged,Sensitive
TFL-0003981,Victoria,Circle,2024-12-24,16,22,317.43,TFL-454802-ANON,Tablet,Android,No,Purged,Internal
TFL-0003982,Euston,District,2023-07-19,0,106,119.51,TFL-662475-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0003983,Paddington,Piccadilly,2023-11-20,21,84,189.29,TFL-403356-ANON,Tablet,macOS,No,Purge_Pending,Internal
TFL-0003984,Waterloo,Jubilee,2023-06-03,2,34,344.39,TFL-979759-ANON,Laptop,macOS,Yes,Retain,Sensitive
TFL-0003985,Stratford,Jubilee,2024-10-26,13,1,18.65,TFL-410707-ANON,Laptop,Android,Yes,Retain,Sensitive
TFL-0003986,Waterloo,Piccadilly,2024-04-27,6,16,43.81,TFL-824168-ANON,Tablet,iOS,No,Retain,Sensitive
TFL-0003987,Canary Wharf,Northern,2023-02-13,14,114,34.83,TFL-887462-ANON,Tablet,Windows,Yes,Purged,Public
TFL-0003988,Heathrow T1,Central,2023-09-03,5,114,326.34,TFL-477891-ANON,Tablet,iOS,No,Purge_Pending,Internal
TFL-0003989,Heathrow T1,Piccadilly,2023-02-13,13,20,382.51,TFL-608289-ANON,Laptop,Windows,No,Retain,Internal
TFL-0003990,King's Cross,Piccadilly,2023-08-17,1,80,239.97,TFL-771766-ANON,Tablet,Windows,Yes,Retain,Internal
