record_id,state,county,census_block,provider_id,provider_name,technology_code,technology_name,max_down_mbps,max_up_mbps,consumer,business,low_income_area,rural_flag,population_served,median_income,report_date
FCC-0003858,AZ,County_71,844065866,PRVDR-410,Verizon,301,5G NR,500,50,1,1,0,0,36077,71991,2023-11-12
FCC-0003859,OH,County_98,577059247,PRVDR-687,Spectrum,50,Fiber,250,25,0,0,0,1,44023,64475,2024-09-25
FCC-0003860,FL,County_98,333973285,PRVDR-738,AT&T,70,Fixed Wireless,250,5,0,1,1,0,44877,43322,2024-03-26
FCC-0003861,NJ,County_54,278808725,PRVDR-672,Spectrum,10,DSL,50,3,0,0,0,0,23124,95848,2024-11-10
FCC-0003862,NC,County_56,593798038,PRVDR-426,Optimum,10,DSL,50,50,1,1,0,1,12348,114363,2024-07-26
FCC-0003863,CA,County_96,289901795,PRVDR-790,AT&T,50,Fiber,1000,25,1,1,0,1,5362,133669,2024-12-08
FCC-0003864,VA,County_47,935814467,PRVDR-897,Optimum,40,Cable,250,10,1,0,0,0,19871,91891,2024-02-02
FCC-0003865,AZ,County_22,972948193,PRVDR-446,Spectrum,300,LTE,100,50,1,0,0,1,3795,133664,2023-09-26
FCC-0003866,WA,County_39,955975044,PRVDR-608,Optimum,301,5G NR,25,25,1,0,0,0,43760,73018,2024-10-08
FCC-0003867,MI,County_34,474193391,PRVDR-186,Spectrum,50,Fiber,50,25,1,0,0,1,31665,53468,2024-11-21
FCC-0003868,AZ,County_37,629335196,PRVDR-692,Optimum,10,DSL,25,5,1,1,0,1,3138,83713,2023-02-16
FCC-0003869,PA,County_39,129720524,PRVDR-530,Optimum,40,Cable,1000,25,0,1,0,1,34716,51426,2023-04-06
FCC-0003870,IL,County_65,598097081,PRVDR-197,T-Mobile,70,Fixed Wireless,1000,25,0,1,0,1,16039,108970,2024-04-10
FCC-0003871,MI,County_15,421010262,PRVDR-238,Verizon,10,DSL,50,100,1,1,0,0,22883,81881,2024-09-10
FCC-0003872,NJ,County_80,538972355,PRVDR-879,Spectrum,70,Fixed Wireless,250,10,0,0,0,1,25109,68154,2024-05-25
FCC-0003873,IL,County_11,671998149,PRVDR-116,Verizon,300,LTE,100,25,1,0,0,1,6970,115375,2023-11-30
FCC-0003874,CA,County_56,364858592,PRVDR-842,Optimum,300,LTE,25,100,0,0,0,0,20717,51496,2023-06-06
FCC-0003875,AZ,County_41,292063641,PRVDR-694,Verizon,50,Fiber,500,50,1,1,0,1,230,66543,2024-01-28
FCC-0003876,MA,County_23,717276479,PRVDR-848,Verizon,40,Cable,250,25,1,0,0,1,9023,69408,2023-11-09
FCC-0003877,VA,County_70,279363657,PRVDR-914,Verizon,40,Cable,500,3,1,1,0,0,16798,94731,2024-10-27
FCC-0003878,FL,County_27,775493603,PRVDR-449,T-Mobile,300,LTE,25,10,0,1,0,1,15778,57335,2023-08-02
FCC-0003879,PA,County_72,568452599,PRVDR-577,Optimum,70,Fixed Wireless,25,3,0,1,0,0,38837,90163,2024-10-15
FCC-0003880,NC,County_19,443305952,PRVDR-188,T-Mobile,40,Cable,100,25,0,1,0,0,27578,83471,2023-04-27
FCC-0003881,GA,County_5,374058251,PRVDR-827,Optimum,50,Fiber,500,50,0,1,0,0,43945,55744,2024-04-21
FCC-0003882,NY,County_39,185109737,PRVDR-803,T-Mobile,10,DSL,250,100,0,1,0,0,1317,104372,2023-10-03
FCC-0003883,MI,County_52,621652931,PRVDR-120,T-Mobile,50,Fiber,25,3,0,1,0,0,3434,112418,2023-09-20
FCC-0003884,GA,County_71,919343156,PRVDR-408,T-Mobile,300,LTE,500,5,0,0,0,1,43668,148523,2023-08-14
FCC-0003885,CA,County_83,796499102,PRVDR-676,Verizon,50,Fiber,25,25,1,0,0,0,42395,82598,2023-08-07
FCC-0003886,NJ,County_50,243186102,PRVDR-268,Spectrum,70,Fixed Wireless,1000,3,1,1,0,1,3511,81163,2024-11-16
FCC-0003887,AZ,County_85,770783732,PRVDR-461,Spectrum,301,5G NR,50,5,1,1,0,1,48179,73356,2024-03-30
FCC-0003888,VA,County_13,356833851,PRVDR-229,Verizon,70,Fixed Wireless,50,100,1,0,0,1,20558,109858,2024-06-08
FCC-0003889,TX,County_65,893578993,PRVDR-421,Spectrum,40,Cable,1000,25,0,1,0,0,18253,60934,2024-10-11
FCC-0003890,PA,County_100,745603802,PRVDR-431,T-Mobile,300,LTE,100,25,1,1,1,0,22635,29870,2023-05-10
FCC-0003891,OH,County_47,523076560,PRVDR-116,Verizon,40,Cable,500,3,0,1,0,0,2161,55309,2023-12-24
FCC-0003892,FL,County_19,231010050,PRVDR-354,Verizon,50,Fiber,250,5,1,0,0,1,20199,144813,2024-01-07
FCC-0003893,NC,County_36,615976172,PRVDR-667,AT&T,301,5G NR,50,3,0,0,1,1,36811,37604,2024-12-27
FCC-0003894,WA,County_26,632330661,PRVDR-597,AT&T,10,DSL,50,50,1,0,0,1,8909,128106,2024-10-14
FCC-0003895,NC,County_10,167360554,PRVDR-491,AT&T,70,Fixed Wireless,25,10,1,0,0,1,38427,127012,2023-12-03
FCC-0003896,NJ,County_45,520973292,PRVDR-203,Spectrum,300,LTE,100,5,1,0,0,0,19885,61259,2024-11-24
FCC-0003897,MA,County_7,151066544,PRVDR-133,T-Mobile,300,LTE,25,100,1,1,0,0,34793,115834,2023-07-15
FCC-0003898,NY,County_74,141622349,PRVDR-317,Verizon,70,Fixed Wireless,1000,100,0,0,0,1,3883,137572,2024-09-03
FCC-0003899,OH,County_76,595761041,PRVDR-666,Verizon,70,Fixed Wireless,100,50,1,1,1,1,23229,44457,2024-01-14
FCC-0003900,WA,County_32,753989993,PRVDR-423,T-Mobile,70,Fixed Wireless,250,25,1,1,0,1,305,126110,2023-09-12
FCC-0003901,NJ,County_37,915737348,PRVDR-739,Optimum,10,DSL,250,10,1,1,0,1,16171,105644,2024-08-04
FCC-0003902,FL,County_68,931668200,PRVDR-338,Verizon,10,DSL,1000,100,1,0,0,0,42750,110339,2023-10-13
FCC-0003903,CA,County_99,102005442,PRVDR-405,T-Mobile,40,Cable,500,25,1,1,0,1,19563,81629,2024-05-16
FCC-0003904,GA,County_19,466335429,PRVDR-461,Optimum,10,DSL,100,10,0,1,0,0,44500,68271,2024-06-26
FCC-0003905,FL,County_27,941598203,PRVDR-188,Optimum,301,5G NR,250,50,1,0,0,1,29078,81577,2023-12-17
FCC-0003906,NC,County_28,677342567,PRVDR-981,Optimum,301,5G NR,1000,25,1,1,0,0,19901,53990,2023-09-15
FCC-0003907,OH,County_94,996695504,PRVDR-870,AT&T,50,Fiber,1000,50,0,1,0,1,11153,52349,2024-09-07
FCC-0003908,WA,County_91,296353522,PRVDR-177,Verizon,300,LTE,25,50,0,0,0,1,28922,128046,2024-09-14
FCC-0003909,WA,County_55,580711967,PRVDR-271,AT&T,300,LTE,500,5,0,0,0,0,25813,81622,2023-09-17
FCC-0003910,AZ,County_35,672277684,PRVDR-339,Optimum,10,DSL,25,50,0,0,0,1,25349,115055,2024-05-12
FCC-0003911,NC,County_92,221109741,PRVDR-167,T-Mobile,10,DSL,50,5,0,1,1,0,32427,45496,2023-02-12
FCC-0003912,MA,County_80,829870872,PRVDR-711,Optimum,10,DSL,50,50,0,0,0,0,31395,118433,2023-12-25
FCC-0003913,MI,County_52,488233301,PRVDR-507,Verizon,301,5G NR,250,50,1,1,0,0,42407,58264,2024-04-16
FCC-0003914,FL,County_84,172484993,PRVDR-953,Spectrum,50,Fiber,1000,50,1,0,1,0,3797,40444,2023-07-09
FCC-0003915,MA,County_74,304183747,PRVDR-613,Spectrum,300,LTE,25,50,1,1,1,1,19039,42667,2023-05-04
FCC-0003916,IL,County_18,542419482,PRVDR-860,AT&T,300,LTE,25,3,1,1,1,0,7494,36470,2023-06-20
FCC-0003917,MI,County_76,729152767,PRVDR-821,Optimum,70,Fixed Wireless,1000,25,1,0,0,0,38763,122196,2023-01-21
FCC-0003918,NC,County_17,129344926,PRVDR-825,Spectrum,50,Fiber,250,25,1,0,0,0,49587,140873,2024-04-13
FCC-0003919,CA,County_63,681856565,PRVDR-470,Spectrum,301,5G NR,500,25,1,1,0,0,21250,90922,2023-03-18
FCC-0003920,CA,County_13,639917221,PRVDR-115,Verizon,50,Fiber,1000,100,1,0,1,1,7996,47218,2024-10-14
FCC-0003921,OH,County_23,192024069,PRVDR-210,Optimum,300,LTE,100,10,1,0,1,1,19077,48019,2023-12-19
FCC-0003922,WA,County_12,962750957,PRVDR-677,AT&T,301,5G NR,250,10,1,0,0,1,33331,146575,2024-10-25
FCC-0003923,AZ,County_27,716641066,PRVDR-987,Optimum,301,5G NR,50,5,0,1,0,0,36543,87525,2024-10-09
FCC-0003924,OH,County_45,981774789,PRVDR-162,T-Mobile,300,LTE,50,5,0,1,0,1,18723,54001,2024-02-09
FCC-0003925,OH,County_12,437414441,PRVDR-971,Spectrum,301,5G NR,100,5,0,0,0,1,20452,74826,2024-12-17
FCC-0003926,NC,County_72,881733121,PRVDR-948,T-Mobile,70,Fixed Wireless,25,100,1,0,0,0,17775,77589,2024-03-29
FCC-0003927,MI,County_69,702713854,PRVDR-155,AT&T,70,Fixed Wireless,50,5,1,1,0,0,36688,95541,2024-07-03
FCC-0003928,OH,County_55,354761397,PRVDR-575,AT&T,50,Fiber,250,50,1,1,0,0,14026,119045,2024-08-18
FCC-0003929,MA,County_81,791416295,PRVDR-460,AT&T,300,LTE,500,10,0,1,0,0,12180,117497,2023-04-03
FCC-0003930,PA,County_1,135911408,PRVDR-876,Verizon,300,LTE,250,3,0,0,0,1,21533,80573,2024-07-16
FCC-0003931,WA,County_24,358725105,PRVDR-226,Verizon,301,5G NR,25,3,1,0,0,1,14180,134864,2023-03-11
FCC-0003932,PA,County_5,164155030,PRVDR-171,T-Mobile,70,Fixed Wireless,1000,3,0,1,0,0,22185,70616,2024-02-23
FCC-0003933,TX,County_24,852154662,PRVDR-339,Verizon,70,Fixed Wireless,50,5,1,1,0,0,37259,93281,2024-01-27
FCC-0003934,NY,County_52,400976135,PRVDR-942,AT&T,301,5G NR,50,100,1,0,1,1,34332,48320,2023-04-06
FCC-0003935,MA,County_22,467908843,PRVDR-896,Optimum,50,Fiber,25,100,0,1,0,1,36387,62227,2024-07-10
FCC-0003936,PA,County_7,129513354,PRVDR-229,Verizon,70,Fixed Wireless,25,5,1,0,0,0,6948,67707,2024-09-20
FCC-0003937,MI,County_68,813088357,PRVDR-652,Verizon,301,5G NR,25,3,0,0,0,0,13524,139542,2024-08-06
FCC-0003938,NC,County_39,288685822,PRVDR-918,T-Mobile,10,DSL,25,5,1,0,0,1,27720,61648,2024-07-09
FCC-0003939,PA,County_16,491738912,PRVDR-290,Verizon,300,LTE,1000,3,1,0,1,1,16397,33192,2024-07-03
FCC-0003940,NC,County_71,565593578,PRVDR-593,Verizon,40,Cable,250,50,1,0,0,0,35439,111263,2024-08-12
FCC-0003941,WA,County_44,382576224,PRVDR-460,Spectrum,10,DSL,100,5,1,0,0,1,14441,66317,2024-06-09
FCC-0003942,OH,County_30,821802880,PRVDR-692,Verizon,300,LTE,100,50,0,1,0,0,26306,79747,2023-12-26
FCC-0003943,WA,County_16,788907694,PRVDR-188,Optimum,40,Cable,1000,10,0,1,1,0,23052,36439,2023-04-21
FCC-0003944,NY,County_63,802040117,PRVDR-551,AT&T,300,LTE,25,10,0,0,0,1,21355,125593,2023-06-22
FCC-0003945,NJ,County_63,645947554,PRVDR-518,Optimum,70,Fixed Wireless,50,25,0,1,0,0,38214,92720,2024-11-26
FCC-0003946,NJ,County_7,377757009,PRVDR-540,AT&T,70,Fixed Wireless,250,10,0,0,1,0,36240,39276,2023-05-13
FCC-0003947,TX,County_78,857433065,PRVDR-288,Optimum,301,5G NR,50,3,0,0,0,1,42474,69760,2024-03-25
FCC-0003948,NY,County_52,900322373,PRVDR-955,Verizon,40,Cable,1000,5,1,0,0,0,6629,56606,2023-04-16
FCC-0003949,PA,County_10,770136339,PRVDR-268,T-Mobile,50,Fiber,100,50,0,0,0,1,31202,81875,2024-11-15
FCC-0003950,AZ,County_52,334553632,PRVDR-376,Optimum,70,Fixed Wireless,25,25,1,1,0,0,1341,121125,2024-04-07
FCC-0003951,MA,County_67,682703654,PRVDR-306,AT&T,10,DSL,500,3,1,0,0,0,22399,143041,2024-06-18
FCC-0003952,CA,County_85,901559897,PRVDR-303,AT&T,70,Fixed Wireless,500,100,0,1,0,1,21508,93427,2024-05-21
FCC-0003953,NY,County_99,255850000,PRVDR-673,AT&T,70,Fixed Wireless,250,25,0,0,0,0,32961,77590,2024-06-10
FCC-0003954,VA,County_59,186511061,PRVDR-371,Optimum,40,Cable,100,5,0,0,0,1,37390,122321,2024-05-07
FCC-0003955,OH,County_17,262564534,PRVDR-328,Spectrum,10,DSL,100,10,0,0,0,1,39442,65372,2024-12-26
FCC-0003956,MA,County_5,330634400,PRVDR-397,Spectrum,70,Fixed Wireless,50,3,1,1,0,0,31138,94888,2023-10-31
FCC-0003957,IL,County_36,129443247,PRVDR-514,Spectrum,50,Fiber,50,10,1,1,0,1,10038,146972,2024-08-26
FCC-0003958,PA,County_24,104958280,PRVDR-281,T-Mobile,300,LTE,1000,25,0,0,1,1,44137,26951,2024-02-12
FCC-0003959,CA,County_69,771002838,PRVDR-549,T-Mobile,50,Fiber,100,3,1,1,0,1,1570,68171,2024-02-04
FCC-0003960,TX,County_64,492202923,PRVDR-755,T-Mobile,40,Cable,25,50,0,0,0,0,4744,65794,2023-07-13
FCC-0003961,WA,County_78,902516675,PRVDR-479,Spectrum,40,Cable,500,25,0,0,0,0,19734,59696,2023-03-26
FCC-0003962,MA,County_95,500131231,PRVDR-826,T-Mobile,10,DSL,250,100,0,1,0,1,36943,108297,2023-06-12
FCC-0003963,NY,County_84,870396774,PRVDR-465,Spectrum,50,Fiber,250,50,1,0,0,0,46668,90829,2023-06-24
FCC-0003964,AZ,County_12,645020780,PRVDR-621,Spectrum,10,DSL,250,10,1,1,0,0,31739,111007,2024-09-06
FCC-0003965,PA,County_68,555391097,PRVDR-638,T-Mobile,40,Cable,1000,3,0,0,0,1,18585,130639,2023-07-15
FCC-0003966,VA,County_92,924280308,PRVDR-774,T-Mobile,301,5G NR,25,5,1,0,0,1,23046,122253,2024-04-19
FCC-0003967,NJ,County_9,154341255,PRVDR-934,AT&T,50,Fiber,25,10,1,1,0,1,558,97399,2023-04-14
FCC-0003968,OH,County_93,614945686,PRVDR-437,Verizon,50,Fiber,1000,10,1,0,0,1,45015,120495,2024-08-15
FCC-0003969,NJ,County_82,910553741,PRVDR-558,Spectrum,300,LTE,1000,10,1,1,0,0,28767,132163,2024-03-26
FCC-0003970,NY,County_51,355093640,PRVDR-227,T-Mobile,40,Cable,25,5,0,1,0,0,9812,113458,2024-12-21
FCC-0003971,NY,County_86,123396031,PRVDR-521,Spectrum,301,5G NR,250,100,1,0,0,1,29480,115880,2023-04-25
FCC-0003972,FL,County_8,990134889,PRVDR-269,Optimum,70,Fixed Wireless,50,25,1,0,0,0,20043,108211,2023-04-16
FCC-0003973,MI,County_86,494780658,PRVDR-677,Verizon,301,5G NR,500,25,0,1,0,1,37859,146332,2023-07-22
FCC-0003974,WA,County_38,179957495,PRVDR-593,T-Mobile,301,5G NR,25,3,0,0,0,0,28544,101842,2023-01-12
FCC-0003975,VA,County_21,392632841,PRVDR-464,Verizon,70,Fixed Wireless,1000,3,1,1,0,1,14104,76989,2024-07-21
FCC-0003976,PA,County_71,448523720,PRVDR-245,Optimum,300,LTE,25,100,1,0,0,1,32186,90702,2023-12-19
FCC-0003977,PA,County_40,334899575,PRVDR-639,AT&T,40,Cable,1000,25,1,1,0,0,13514,70210,2024-12-13
FCC-0003978,GA,County_62,786614309,PRVDR-625,T-Mobile,70,Fixed Wireless,500,3,0,1,0,0,49155,130157,2023-11-29
FCC-0003979,NY,County_71,841173272,PRVDR-648,Optimum,70,Fixed Wireless,500,10,0,1,0,0,27851,95899,2023-12-20
FCC-0003980,IL,County_97,195007356,PRVDR-652,T-Mobile,300,LTE,25,25,1,0,0,0,27681,57912,2023-03-23
FCC-0003981,CA,County_48,297912292,PRVDR-817,Spectrum,301,5G NR,250,10,1,1,0,0,25587,99308,2023-02-28
FCC-0003982,CA,County_45,289878827,PRVDR-665,T-Mobile,70,Fixed Wireless,100,5,1,1,0,0,35819,89811,2023-03-20
FCC-0003983,PA,County_3,820733743,PRVDR-750,T-Mobile,301,5G NR,25,50,1,0,0,1,21483,115220,2024-12-21
FCC-0003984,AZ,County_94,619363153,PRVDR-264,Verizon,300,LTE,50,5,0,0,0,0,38235,71293,2023-09-29
FCC-0003985,MI,County_79,554611934,PRVDR-595,Optimum,300,LTE,50,25,0,1,0,0,40801,60743,2023-11-25
FCC-0003986,FL,County_20,931266841,PRVDR-837,Verizon,40,Cable,500,50,1,1,0,1,23960,118960,2023-08-31
FCC-0003987,CA,County_14,903657971,PRVDR-510,AT&T,301,5G NR,250,3,1,0,1,1,43953,25863,2023-08-29
FCC-0003988,CA,County_19,913126999,PRVDR-680,Spectrum,40,Cable,100,25,1,1,0,1,4017,82054,2023-08-19
FCC-0003989,GA,County_21,856547949,PRVDR-497,Optimum,301,5G NR,500,3,0,1,1,1,40010,28336,2023-03-01
FCC-0003990,MI,County_78,674254133,PRVDR-624,Spectrum,70,Fixed Wireless,500,10,1,0,0,1,7872,119310,2023-07-30
FCC-0003991,GA,County_87,146061610,PRVDR-986,Verizon,70,Fixed Wireless,50,5,0,1,0,1,19857,113782,2024-04-27
FCC-0003992,AZ,County_71,547500444,PRVDR-719,Optimum,40,Cable,25,50,1,0,1,1,1485,30987,2024-10-30
FCC-0003993,MI,County_74,817785085,PRVDR-328,Optimum,70,Fixed Wireless,1000,5,0,1,0,0,1052,82133,2024-04-26
FCC-0003994,AZ,County_53,127848042,PRVDR-863,Optimum,301,5G NR,1000,5,1,1,1,1,10004,30752,2023-12-26
FCC-0003995,PA,County_42,673884545,PRVDR-229,Spectrum,40,Cable,1000,5,0,1,0,0,45678,107505,2023-10-06
FCC-0003996,PA,County_57,681715390,PRVDR-266,Spectrum,70,Fixed Wireless,500,100,1,0,0,0,49031,112360,2024-09-27
FCC-0003997,IL,County_27,918961543,PRVDR-824,Optimum,10,DSL,50,100,1,0,0,0,32656,98275,2024-10-26
FCC-0003998,NY,County_25,248201613,PRVDR-422,Optimum,50,Fiber,50,100,1,1,1,1,5246,32750,2023-10-10
FCC-0003999,CA,County_58,757359246,PRVDR-951,T-Mobile,301,5G NR,50,5,1,0,1,1,27784,30963,2023-05-10
FCC-0004000,MI,County_73,661402156,PRVDR-969,Spectrum,40,Cable,50,3,1,0,0,0,9854,79097,2023-02-03
FCC-0004001,WA,County_68,690648760,PRVDR-565,Optimum,40,Cable,1000,10,0,0,1,0,5869,40007,2024-05-01
FCC-0004002,WA,County_7,837965599,PRVDR-707,Verizon,301,5G NR,250,25,0,1,0,0,42098,93521,2024-02-19
FCC-0004003,TX,County_63,514481210,PRVDR-445,Spectrum,50,Fiber,100,3,0,0,0,0,22312,91036,2023-05-08
FCC-0004004,FL,County_43,185894398,PRVDR-707,Verizon,301,5G NR,100,5,1,0,0,0,32883,122431,2023-06-18
FCC-0004005,VA,County_21,492272163,PRVDR-801,T-Mobile,40,Cable,50,100,1,0,0,0,9857,117351,2024-07-07
FCC-0004006,GA,County_41,278422790,PRVDR-919,AT&T,301,5G NR,1000,25,0,1,1,0,41729,34114,2024-11-19
FCC-0004007,IL,County_76,512009542,PRVDR-879,Optimum,40,Cable,250,100,0,0,0,1,7582,91222,2024-10-08
FCC-0004008,NC,County_84,736273264,PRVDR-950,AT&T,40,Cable,1000,25,0,0,1,0,34852,46977,2024-11-02
FCC-0004009,OH,County_53,221361972,PRVDR-687,T-Mobile,50,Fiber,50,50,1,1,0,1,34364,61380,2023-12-18
FCC-0004010,OH,County_91,817590826,PRVDR-895,AT&T,10,DSL,25,50,1,0,0,0,22798,132682,2024-03-05
FCC-0004011,NY,County_19,758882499,PRVDR-516,AT&T,70,Fixed Wireless,1000,5,0,0,0,1,14460,89900,2024-12-23
FCC-0004012,NC,County_17,637647534,PRVDR-606,Optimum,10,DSL,250,10,1,1,0,1,38770,66526,2024-05-18
FCC-0004013,PA,County_57,937835462,PRVDR-581,Spectrum,301,5G NR,500,5,1,0,1,0,11523,48016,2024-09-16
FCC-0004014,NJ,County_60,866678454,PRVDR-555,Verizon,50,Fiber,25,10,1,0,0,1,35247,126681,2023-02-08
FCC-0004015,MI,County_92,314534660,PRVDR-502,Optimum,50,Fiber,25,10,0,1,0,0,46731,75332,2024-08-16
FCC-0004016,NJ,County_44,157277116,PRVDR-417,Optimum,300,LTE,500,100,1,0,0,1,14572,149818,2024-01-20
FCC-0004017,PA,County_51,918858763,PRVDR-531,AT&T,10,DSL,100,3,1,0,0,1,6326,140797,2023-01-18
FCC-0004018,OH,County_48,385072846,PRVDR-234,T-Mobile,50,Fiber,100,10,0,0,1,0,23768,31168,2024-02-01
FCC-0004019,MI,County_11,876038689,PRVDR-694,AT&T,301,5G NR,100,10,0,1,1,1,48384,44197,2024-03-09
FCC-0004020,MA,County_27,421332619,PRVDR-872,AT&T,40,Cable,250,5,0,0,0,0,28812,148163,2024-04-09
FCC-0004021,TX,County_14,105709961,PRVDR-415,Optimum,301,5G NR,100,3,1,1,0,0,45111,73680,2024-05-12
FCC-0004022,IL,County_26,927567221,PRVDR-106,AT&T,301,5G NR,250,5,0,1,0,0,5916,125181,2023-02-11
FCC-0004023,GA,County_38,784466456,PRVDR-433,Optimum,50,Fiber,1000,10,0,1,0,0,28797,75591,2023-11-21
FCC-0004024,VA,County_100,406563139,PRVDR-949,Optimum,300,LTE,250,100,0,0,0,0,48943,85718,2024-06-18
FCC-0004025,FL,County_18,563993846,PRVDR-875,T-Mobile,40,Cable,250,10,0,0,1,0,44638,39455,2024-12-15
FCC-0004026,MA,County_56,266169605,PRVDR-579,T-Mobile,10,DSL,1000,50,1,0,1,1,10106,35117,2024-03-22
FCC-0004027,FL,County_48,737107154,PRVDR-994,T-Mobile,40,Cable,250,50,0,1,0,1,4493,83209,2023-02-07
FCC-0004028,PA,County_90,679551200,PRVDR-434,Spectrum,10,DSL,250,3,0,0,0,1,30343,78029,2024-07-16
FCC-0004029,GA,County_69,116095759,PRVDR-345,Optimum,40,Cable,50,25,1,0,0,1,13716,83596,2023-11-01
FCC-0004030,NC,County_61,985466511,PRVDR-322,Optimum,40,Cable,500,50,1,0,0,1,3388,93670,2023-02-07
FCC-0004031,MA,County_74,243571131,PRVDR-884,Verizon,40,Cable,25,50,1,1,1,0,43484,33223,2023-10-23
FCC-0004032,OH,County_91,655060172,PRVDR-628,Optimum,40,Cable,1000,5,1,1,0,1,6374,116597,2023-05-05
FCC-0004033,NC,County_1,473653604,PRVDR-516,T-Mobile,50,Fiber,50,3,1,0,0,0,5820,116687,2024-03-29
FCC-0004034,NJ,County_56,778669475,PRVDR-403,Optimum,70,Fixed Wireless,25,3,0,1,0,1,36720,59909,2023-04-30
FCC-0004035,NJ,County_97,427039087,PRVDR-560,Spectrum,70,Fixed Wireless,1000,5,0,0,0,1,11671,122073,2024-08-08
FCC-0004036,NC,County_1,425509526,PRVDR-938,T-Mobile,10,DSL,1000,100,1,1,0,0,20083,142005,2023-07-22
FCC-0004037,AZ,County_9,511323527,PRVDR-460,T-Mobile,10,DSL,100,25,0,0,0,1,47919,76912,2024-12-11
FCC-0004038,AZ,County_48,685115859,PRVDR-905,Optimum,50,Fiber,25,25,0,1,0,1,3766,112859,2023-04-23
FCC-0004039,AZ,County_28,622233293,PRVDR-512,AT&T,70,Fixed Wireless,1000,100,1,1,1,0,46842,36968,2023-06-28
FCC-0004040,NJ,County_52,773918197,PRVDR-525,Optimum,301,5G NR,1000,10,1,1,0,1,39983,64569,2023-03-05
FCC-0004041,VA,County_84,225182341,PRVDR-871,AT&T,70,Fixed Wireless,250,100,1,1,0,0,43708,146986,2024-02-05
FCC-0004042,PA,County_69,351147112,PRVDR-284,AT&T,50,Fiber,500,5,0,1,0,0,12251,148041,2023-06-29
FCC-0004043,MI,County_89,409535211,PRVDR-142,Optimum,10,DSL,500,50,1,1,1,0,32759,37586,2024-06-29
FCC-0004044,IL,County_49,972969024,PRVDR-444,Optimum,40,Cable,25,100,0,0,0,1,46821,87273,2024-03-02
FCC-0004045,WA,County_32,905639331,PRVDR-359,Verizon,10,DSL,50,25,1,0,0,0,3479,114161,2024-02-02
FCC-0004046,CA,County_38,873730843,PRVDR-317,Verizon,70,Fixed Wireless,1000,25,1,0,0,0,32187,147259,2024-02-06
FCC-0004047,TX,County_87,982710678,PRVDR-959,Optimum,301,5G NR,25,50,0,1,1,0,12465,40040,2023-11-24
FCC-0004048,NJ,County_89,765120172,PRVDR-880,T-Mobile,10,DSL,50,3,0,0,0,0,24893,108757,2023-03-25
FCC-0004049,CA,County_7,785009946,PRVDR-556,Verizon,300,LTE,25,25,0,1,0,1,41617,85261,2024-08-17
FCC-0004050,PA,County_60,984634098,PRVDR-619,T-Mobile,50,Fiber,500,5,0,0,0,0,9113,53577,2023-03-11
FCC-0004051,AZ,County_73,655053141,PRVDR-303,AT&T,300,LTE,250,3,0,1,0,0,44680,100945,2023-05-24
FCC-0004052,NC,County_39,110192169,PRVDR-340,Optimum,10,DSL,100,10,1,1,0,1,17216,65265,2024-04-22
FCC-0004053,PA,County_61,873308008,PRVDR-133,AT&T,50,Fiber,500,3,1,0,0,1,14107,137761,2023-05-12
FCC-0004054,OH,County_1,393577488,PRVDR-254,Optimum,40,Cable,500,5,0,1,0,0,36949,139322,2023-06-14
FCC-0004055,PA,County_70,563071901,PRVDR-679,Spectrum,301,5G NR,500,10,1,1,0,1,30703,73084,2024-07-15
FCC-0004056,NC,County_96,345333123,PRVDR-871,AT&T,50,Fiber,250,10,0,1,0,1,4989,137783,2024-04-26
FCC-0004057,NC,County_33,174028152,PRVDR-989,Verizon,70,Fixed Wireless,250,10,1,1,0,0,37534,80702,2024-09-04
FCC-0004058,TX,County_51,437984287,PRVDR-417,T-Mobile,40,Cable,50,50,0,0,0,1,5971,97561,2023-12-03
FCC-0004059,GA,County_100,919924854,PRVDR-929,Spectrum,300,LTE,500,3,1,0,0,0,35007,114055,2023-12-02
FCC-0004060,NC,County_78,876429485,PRVDR-752,Verizon,300,LTE,1000,50,1,1,0,1,36326,63820,2024-03-14
FCC-0004061,CA,County_75,911424047,PRVDR-222,Optimum,50,Fiber,50,25,0,1,0,1,6999,84789,2023-07-30
FCC-0004062,MI,County_68,760995402,PRVDR-910,T-Mobile,40,Cable,250,50,0,1,0,0,42641,132651,2024-04-11
FCC-0004063,GA,County_15,668875025,PRVDR-123,Spectrum,40,Cable,500,5,0,0,0,0,38338,132514,2024-01-07
FCC-0004064,MA,County_50,655513104,PRVDR-611,Verizon,40,Cable,50,10,1,0,0,0,4468,67715,2024-03-02
FCC-0004065,MI,County_76,285351937,PRVDR-813,Spectrum,10,DSL,500,50,1,1,0,0,23829,69893,2024-03-04
FCC-0004066,MI,County_28,272283527,PRVDR-543,Optimum,10,DSL,500,5,0,1,1,0,43350,35629,2024-04-23
FCC-0004067,OH,County_37,348696686,PRVDR-424,Spectrum,10,DSL,25,5,1,1,0,0,40966,68152,2023-12-24
FCC-0004068,NJ,County_97,769362444,PRVDR-786,Optimum,50,Fiber,250,10,0,1,0,1,544,69313,2024-06-12
FCC-0004069,VA,County_34,674428430,PRVDR-602,AT&T,40,Cable,500,100,0,1,0,0,9018,82103,2024-04-08
FCC-0004070,CA,County_77,311271519,PRVDR-286,AT&T,40,Cable,250,3,0,1,0,1,14364,60422,2023-09-04
