reading_id,sensor_id,sensor_type,zone,latitude,longitude,timestamp,temperature_c,humidity_pct,traffic_count,pedestrian_count,energy_kwh,water_liters,air_quality_index,noise_db,parking_occupancy_pct,battery_pct,signal_strength_dbm,anomaly_flag,data_quality_score
IOT-0004113,SENS-0108,water,Mixed Use,40.592115,-74.226013,2024-08-03 19:43:45,28.57,43.0,474,177,20.728,378.8,119,61.6,90.6,7.9,-64,0,0.92
IOT-0004114,SENS-0019,temperature,Transit,40.624323,-73.947777,2024-10-18 19:45:06,6.99,87.3,252,187,23.15,984.7,300,,51.3,6.1,-42,1,0.82
IOT-0004115,SENS-0370,energy,Transit,40.578366,-74.166778,2024-08-16 09:19:14,10.54,51.2,395,32,27.76,37.4,192,101.6,22.3,14.9,-64,0,0.75
IOT-0004116,SENS-0230,traffic,Mixed Use,40.829995,-73.974419,2023-06-09 16:57:12,22.46,51.9,291,25,27.629,11.4,125,33.1,38.1,28.5,-61,0,0.94
IOT-0004117,SENS-0213,air_quality,Residential,40.817027,-73.841188,2024-04-20 21:46:48,2.63,71.5,144,101,18.061,402.5,257,83.3,11.9,16.8,-44,1,0.64
IOT-0004118,SENS-0285,water,Residential,40.622634,-73.934379,2023-10-01 18:21:49,20.64,42.6,8,,16.457,,18,75.5,97.5,37.9,-102,0,0.82
IOT-0004119,SENS-0408,air_quality,Residential,40.543388,-73.802111,2024-11-01 00:47:19,11.91,23.2,226,184,31.399,714.6,237,65.1,88.4,89.6,-106,1,0.79
IOT-0004120,SENS-0423,energy,Transit,40.766762,-74.225412,2023-06-15 23:02:10,35.02,50.1,49,149,39.107,476.7,222,66.3,7.5,33.9,-99,1,0.93
IOT-0004121,SENS-0125,air_quality,Restricted,40.546387,-73.87283,2024-06-08 13:50:48,11.21,67.1,210,145,22.624,644.2,76,40.5,5.2,30.6,-99,0,0.78
IOT-0004122,SENS-0312,noise,Green,40.823721,-73.892999,2023-02-12 04:12:12,12.24,27.1,148,38,7.794,47.3,181,61.2,5.3,54.6,-54,0,0.97
IOT-0004123,SENS-0162,energy,Restricted,40.543541,-73.951421,2024-02-12 14:11:16,18.33,28.6,367,55,7.787,422.9,74,46.1,50.2,90.6,-64,0,0.9
IOT-0004124,SENS-0325,air_quality,Green,40.692595,-73.991259,2024-11-21 18:24:46,21.64,75.3,-1,78,30.283,373.1,221,57.5,,12.8,-64,1,0.76
IOT-0004125,SENS-0165,air_quality,Commercial,40.822809,-74.024679,2023-02-19 01:48:41,14.56,70.1,120,89,43.872,849.1,79,55.4,34.1,68.5,-52,0,0.77
IOT-0004126,SENS-0244,air_quality,Industrial,40.746582,-74.070475,2023-07-16 03:22:33,22.54,49.6,222,79,40.05,224.6,159,77.8,7.8,37.7,-105,0,0.74
IOT-0004127,SENS-0075,parking,Residential,40.833089,-73.856669,2024-05-27 10:52:06,30.15,56.2,315,155,26.532,397.5,113,104.1,47.1,39.9,-80,0,0.65
IOT-0004128,SENS-0366,parking,Transit,40.796318,-74.137439,2024-04-18 02:41:14,4.84,84.7,136,184,41.462,690.3,140,45.4,66.3,25.8,-60,0,0.89
IOT-0004129,SENS-0209,air_quality,Industrial,40.830965,-73.976926,2023-05-12 22:41:11,33.73,69.5,-1,175,26.558,390.1,124,96.2,98.8,35.5,-104,1,0.87
IOT-0004130,SENS-0102,traffic,Residential,40.548469,-73.968901,2024-04-16 00:52:23,20.02,22.1,111,17,,621.8,100,36.6,69.8,89.1,-97,0,0.95
IOT-0004131,SENS-0330,water,Commercial,40.746241,-74.121251,2023-12-05 00:43:51,13.65,55.3,58,10,45.655,386.3,119,62.1,22.5,68.5,-44,0,0.86
IOT-0004132,SENS-0276,temperature,Government,40.556444,-73.920923,2023-12-05 20:27:01,4.34,28.5,125,37,48.254,633.0,123,72.7,79.2,28.8,-74,0,0.84
IOT-0004133,SENS-0039,parking,Mixed Use,40.651445,-74.173644,2024-06-11 12:29:55,25.53,73.9,18,157,30.225,79.3,87,104.2,52.3,53.5,-91,0,0.81
IOT-0004134,SENS-0131,pedestrian,Residential,40.533979,-73.783247,2023-04-07 13:13:23,10.21,61.6,169,,25.835,629.4,90,80.6,29.7,74.8,-59,0,0.66
IOT-0004135,SENS-0034,traffic,Residential,40.832514,-73.74303,2024-05-02 16:22:29,38.87,40.5,93,97,48.315,271.0,216,90.6,78.7,5.6,-57,1,0.99
IOT-0004136,SENS-0279,air_quality,Industrial,40.582671,-73.708667,2023-05-12 21:21:23,21.06,22.7,354,99,14.179,44.3,178,74.7,71.8,39.5,-100,0,0.77
IOT-0004137,SENS-0496,parking,Mixed Use,40.716632,-73.762922,2024-12-29 02:01:34,16.99,35.2,89,133,12.687,102.9,19,75.0,89.6,90.6,-108,0,0.6
IOT-0004138,SENS-0313,traffic,Restricted,40.86674,-73.793298,2024-07-24 19:34:11,23.0,87.3,193,66,42.224,965.2,76,109.6,23.4,11.0,-110,0,0.6
IOT-0004139,SENS-0284,traffic,Government,40.748118,-73.781979,2023-04-06 17:45:12,12.54,76.4,140,3,34.47,662.5,90,97.3,0.1,43.4,-79,0,0.88
IOT-0004140,SENS-0120,temperature,Restricted,40.561006,-73.911854,2023-09-22 06:41:58,15.86,87.2,170,60,36.487,268.3,182,45.8,4.1,82.8,-60,0,1.0
IOT-0004141,SENS-0039,air_quality,Government,40.781386,-73.847978,2023-06-15 13:10:27,23.29,30.4,152,121,31.311,689.4,,32.4,18.2,29.1,-70,0,0.6
IOT-0004142,SENS-0230,noise,Residential,40.754724,-73.71713,2024-08-14 09:50:36,33.29,48.8,264,114,25.911,890.7,100,63.0,27.7,30.3,-88,0,0.99
IOT-0004143,SENS-0324,temperature,Green,40.52894,-74.07012,2024-03-17 08:32:51,15.91,,40,127,21.043,272.9,225,54.1,71.1,81.3,-89,1,0.69
IOT-0004144,SENS-0255,water,Commercial,40.625752,-74.003308,2024-04-02 23:52:08,25.59,57.6,307,47,10.568,322.3,220,90.1,69.7,7.0,-107,1,0.69
IOT-0004145,SENS-0053,temperature,Industrial,40.76121,-73.819953,2024-05-14 17:13:57,,80.6,392,126,48.383,685.7,21,48.7,82.4,62.2,-40,0,1.0
IOT-0004146,SENS-0091,parking,Mixed Use,40.647663,-74.09611,2023-03-18 17:27:20,23.38,43.3,143,198,0.364,252.9,211,41.9,45.9,6.7,-81,1,0.83
IOT-0004147,SENS-0320,energy,Transit,40.568936,-73.869478,2024-07-16 21:38:34,9.97,28.2,492,150,,128.0,23,94.1,,62.5,-77,0,0.89
IOT-0004148,SENS-0148,temperature,Government,40.831572,-73.990543,2024-10-25 11:27:53,8.32,64.6,241,64,47.47,877.0,133,35.5,19.1,22.4,-63,0,0.79
IOT-0004149,SENS-0078,air_quality,Restricted,40.788336,-73.824288,2023-09-30 11:58:57,16.59,41.3,386,12,43.908,670.1,188,,47.8,91.4,-46,0,0.63
IOT-0004150,SENS-0390,energy,Mixed Use,40.627907,-73.826152,2023-01-19 08:11:22,24.68,27.9,37,48,38.211,78.3,235,66.8,45.3,33.7,-101,1,0.64
IOT-0004151,SENS-0118,parking,Green,40.563396,-74.11353,2023-01-28 23:27:48,34.18,93.8,418,146,25.436,744.6,181,66.4,74.9,67.2,-88,0,0.94
IOT-0004152,SENS-0263,noise,Mixed Use,40.770974,-73.848331,2023-03-19 16:12:39,17.86,71.9,80,,3.029,707.5,200,109.4,27.8,96.6,-78,0,0.82
IOT-0004153,SENS-0088,pedestrian,Government,40.58919,-73.753756,2024-08-09 18:11:28,10.36,63.6,-1,70,12.394,761.1,232,81.0,1.2,36.2,-68,1,0.82
IOT-0004154,SENS-0333,water,Green,40.506737,-74.161483,2023-04-20 14:02:05,14.29,78.5,205,104,24.393,135.6,98,34.1,65.8,24.0,-52,0,0.77
IOT-0004155,SENS-0287,noise,Mixed Use,40.848438,-73.735494,2023-01-29 04:46:23,17.8,87.1,274,124,48.148,885.2,129,75.0,68.2,73.1,-95,0,0.61
IOT-0004156,SENS-0184,air_quality,Residential,40.565361,-73.923547,2024-10-26 00:01:06,23.57,36.7,389,8,0.447,168.7,118,78.8,50.2,79.8,-110,0,0.82
IOT-0004157,SENS-0325,noise,Residential,40.737222,-73.878188,2023-07-25 03:03:34,4.21,53.9,-1,,11.65,668.5,128,36.0,8.4,13.1,-54,1,0.61
IOT-0004158,SENS-0385,pedestrian,Restricted,40.766587,-74.073728,2023-03-16 02:35:55,15.51,71.7,411,10,43.422,367.5,53,96.0,19.2,99.6,-95,0,0.88
IOT-0004159,SENS-0051,traffic,Commercial,40.867139,-73.917537,2023-03-22 12:50:00,22.88,87.4,302,14,3.548,747.1,147,73.9,88.2,77.0,-89,0,0.66
IOT-0004160,SENS-0270,pedestrian,Residential,40.783238,-74.211044,2023-06-27 22:28:13,20.54,79.5,133,115,1.813,617.1,286,76.1,66.0,86.9,-82,1,0.82
IOT-0004161,SENS-0219,parking,Transit,40.808298,-73.941262,2023-03-26 06:53:59,28.46,73.1,71,101,0.374,724.8,157,56.1,78.5,5.3,-71,0,0.79
IOT-0004162,SENS-0116,traffic,Green,40.701916,-73.855634,2023-07-17 20:23:55,7.5,73.3,-1,71,36.082,545.6,237,53.4,1.6,64.1,-58,1,0.67
IOT-0004163,SENS-0001,air_quality,Commercial,40.649609,-73.947707,2023-10-07 09:19:24,30.12,33.0,476,80,48.963,32.5,126,108.7,45.0,29.1,-92,0,0.78
IOT-0004164,SENS-0140,pedestrian,Residential,40.771353,-74.239846,2023-06-29 20:25:06,7.43,77.7,72,77,42.011,620.5,27,106.7,26.6,42.1,-103,0,0.79
IOT-0004165,SENS-0437,noise,Transit,40.837028,-73.92007,2024-06-02 15:18:12,22.48,59.3,23,101,34.665,544.8,139,37.2,,8.9,-69,0,0.61
IOT-0004166,SENS-0138,noise,Transit,40.565622,-74.23954,2023-06-21 20:10:52,11.27,25.5,-1,55,3.751,576.7,197,96.9,63.8,34.1,-77,1,0.98
IOT-0004167,SENS-0072,air_quality,Transit,40.627554,-74.051111,2024-02-02 00:55:49,18.37,,385,1,13.109,583.3,109,95.6,72.0,98.1,-100,0,0.72
IOT-0004168,SENS-0360,traffic,Residential,40.843838,-73.75466,2023-05-28 05:32:41,33.81,27.8,479,153,42.037,814.3,131,30.0,65.3,88.2,-107,0,0.81
IOT-0004169,SENS-0268,traffic,Residential,40.575548,-73.739871,2023-04-07 16:41:13,11.2,22.3,269,187,41.425,675.4,62,103.6,28.4,59.2,-103,0,0.93
IOT-0004170,SENS-0410,temperature,Residential,40.644907,-73.904794,2024-05-26 08:50:29,8.02,51.8,492,90,8.649,86.2,,,79.0,72.5,-90,0,0.88
IOT-0004171,SENS-0472,parking,Green,40.722085,-74.206527,2024-12-23 14:56:05,5.61,93.4,75,129,17.876,896.0,178,92.6,81.1,54.3,-62,0,0.72
IOT-0004172,SENS-0442,parking,Mixed Use,40.567569,-73.967493,2024-02-13 11:29:06,12.19,55.5,107,163,46.181,974.9,,94.9,67.8,48.0,-77,0,0.8
IOT-0004173,SENS-0336,energy,Mixed Use,40.600112,-73.868118,2024-07-07 11:00:46,20.15,36.6,246,199,27.534,255.3,,76.1,47.0,14.1,-91,0,1.0
IOT-0004174,SENS-0029,parking,Commercial,40.656258,-73.847324,2024-07-15 22:58:08,14.56,83.6,302,22,19.763,124.5,253,40.3,,91.7,-70,1,0.64
IOT-0004175,SENS-0137,water,Mixed Use,40.619679,-74.003713,2023-03-22 10:41:42,18.31,63.1,422,39,33.858,605.9,112,106.0,42.8,6.6,-65,0,0.91
IOT-0004176,SENS-0221,water,Mixed Use,40.900893,-73.958999,2023-01-07 22:26:19,24.22,75.4,246,57,29.58,745.8,58,98.7,78.8,32.7,-108,0,0.7
IOT-0004177,SENS-0100,energy,Government,40.538149,-73.972221,2023-03-30 07:46:45,18.69,28.1,494,128,3.799,634.2,10,65.7,53.7,46.7,-107,0,0.81
IOT-0004178,SENS-0086,energy,Government,40.725307,-73.986513,2023-07-27 16:59:10,11.64,30.8,53,86,47.917,153.2,162,31.3,6.8,55.4,-49,0,0.73
IOT-0004179,SENS-0289,parking,Transit,40.744546,-74.064075,2024-05-15 18:32:11,24.91,45.6,17,28,27.305,70.4,292,43.1,38.8,89.7,-100,1,0.77
IOT-0004180,SENS-0248,pedestrian,Restricted,40.851385,-73.981926,2023-06-26 10:51:04,14.29,54.0,282,2,29.984,837.8,163,98.7,33.1,21.1,-87,0,0.69
IOT-0004181,SENS-0328,water,Residential,40.591793,-73.719609,2023-09-28 08:53:34,9.57,79.7,86,7,28.247,492.5,115,,88.6,53.5,-79,0,0.82
IOT-0004182,SENS-0242,air_quality,Restricted,40.784137,-74.039126,2023-02-18 14:44:16,8.76,67.1,251,70,32.056,121.4,247,45.9,,47.4,-90,1,0.93
IOT-0004183,SENS-0251,air_quality,Restricted,40.813309,-73.90673,2024-02-16 21:43:18,26.4,92.5,34,45,23.891,924.9,32,60.9,7.5,98.2,-48,0,0.8
IOT-0004184,SENS-0145,air_quality,Residential,40.832724,-73.929692,2024-05-17 16:47:01,10.98,83.5,-1,32,43.217,144.6,232,36.7,77.0,27.1,-74,1,0.62
IOT-0004185,SENS-0433,traffic,Mixed Use,40.665999,-74.154009,2024-12-30 13:58:10,16.19,72.2,30,159,1.598,911.6,80,,44.7,67.9,-43,0,0.74
IOT-0004186,SENS-0345,parking,Residential,40.851858,-73.9758,2024-01-07 12:24:34,30.14,73.3,390,21,47.144,306.9,255,101.1,99.7,49.9,-79,1,0.87
IOT-0004187,SENS-0404,noise,Restricted,40.568237,-73.752847,2023-02-06 18:57:23,16.25,40.8,297,136,7.995,997.5,255,49.6,13.8,77.8,-68,1,0.79
IOT-0004188,SENS-0316,pedestrian,Residential,40.766665,-73.709002,2024-12-24 05:15:46,14.92,26.2,389,64,7.545,654.4,238,61.3,59.7,62.6,-86,1,0.91
IOT-0004189,SENS-0023,traffic,Green,40.783435,-73.78392,2023-01-20 20:11:38,10.72,81.2,341,184,27.098,121.6,30,69.7,29.1,55.0,-53,0,0.98
IOT-0004190,SENS-0154,water,Transit,40.532087,-74.006138,2023-09-26 02:11:58,14.29,86.2,492,101,9.232,873.7,145,108.7,12.7,39.0,-107,0,0.68
IOT-0004191,SENS-0163,noise,Commercial,40.806845,-73.941982,2024-07-20 03:49:49,17.67,59.0,41,9,11.324,451.9,256,83.5,52.9,83.7,-40,1,0.8
IOT-0004192,SENS-0025,pedestrian,Green,40.589636,-74.133504,2023-06-12 09:46:28,,67.1,75,169,39.44,,2,67.2,62.7,79.6,-40,0,0.93
IOT-0004193,SENS-0134,temperature,Restricted,40.903238,-74.151908,2024-11-04 14:09:52,30.28,20.2,348,134,39.051,774.6,232,81.0,77.6,41.5,-44,1,0.72
IOT-0004194,SENS-0175,air_quality,Green,40.717779,-73.978013,2023-11-04 09:34:23,,90.0,-1,181,1.322,357.6,210,85.6,16.7,25.0,-47,1,0.96
IOT-0004195,SENS-0065,parking,Government,40.698479,-74.102238,2023-10-08 14:16:54,17.37,36.9,28,148,38.183,,220,76.3,91.6,82.6,-42,1,0.68
IOT-0004196,SENS-0117,parking,Transit,40.845785,-73.761628,2024-02-25 14:32:50,9.69,26.9,471,157,22.702,195.4,62,51.0,35.0,67.9,-55,0,0.65
IOT-0004197,SENS-0196,traffic,Government,40.763658,-74.112833,2024-04-18 13:37:59,16.26,84.8,495,,38.118,896.2,72,71.1,73.4,91.2,-41,0,0.9
IOT-0004198,SENS-0133,traffic,Commercial,40.658804,-74.117658,2024-09-20 04:20:15,11.66,66.9,437,21,8.045,879.8,190,92.9,71.9,57.4,-63,0,0.72
IOT-0004199,SENS-0349,parking,Industrial,40.676875,-73.840143,2024-07-18 10:15:11,17.79,33.7,15,35,3.97,,79,64.2,86.2,63.0,-68,0,0.6
IOT-0004200,SENS-0314,energy,Government,40.631652,-74.207321,2024-10-04 20:46:37,22.11,48.0,102,199,28.381,801.8,291,76.6,45.3,15.5,-41,1,0.83
IOT-0004201,SENS-0263,water,Mixed Use,40.539737,-74.083504,2023-10-01 07:06:48,14.1,93.2,241,10,48.379,556.5,194,83.1,,69.6,-105,0,0.98
IOT-0004202,SENS-0333,traffic,Commercial,40.677682,-73.981927,2024-05-21 18:50:14,23.14,42.6,389,54,21.941,712.6,292,50.7,,47.6,-79,1,0.67
IOT-0004203,SENS-0044,parking,Restricted,40.817458,-73.71797,2023-08-16 21:45:02,23.89,26.5,113,190,28.976,992.0,,56.7,96.8,68.2,-96,0,0.63
IOT-0004204,SENS-0365,parking,Green,40.577456,-73.959795,2024-08-03 06:08:40,26.07,47.7,159,135,15.369,640.4,44,49.7,52.6,27.3,-51,0,0.79
IOT-0004205,SENS-0065,pedestrian,Green,40.839983,-74.139534,2024-11-10 20:09:24,20.83,87.7,301,163,22.119,277.5,46,74.4,93.0,94.6,-49,0,0.77
IOT-0004206,SENS-0460,air_quality,Mixed Use,40.739894,-73.826424,2024-06-15 10:33:46,14.89,91.0,231,17,47.515,928.1,,91.7,34.7,19.4,-79,0,0.9
IOT-0004207,SENS-0029,energy,Residential,40.635454,-74.104922,2024-07-28 09:58:14,17.73,21.4,28,51,31.613,992.5,196,51.0,4.9,19.5,-89,0,0.98
IOT-0004208,SENS-0179,air_quality,Industrial,40.898279,-73.858254,2024-04-15 13:17:13,25.88,55.0,131,120,48.675,,,80.1,80.5,14.2,-68,0,0.81
IOT-0004209,SENS-0262,pedestrian,Mixed Use,40.830869,-73.772869,2023-05-10 20:51:38,13.75,83.6,150,185,44.467,845.0,228,92.1,5.9,99.2,-50,1,0.75
IOT-0004210,SENS-0049,parking,Residential,40.64149,-74.030703,2023-01-10 10:34:28,22.36,42.5,324,130,14.779,529.5,175,83.1,27.8,71.5,-44,0,0.84
IOT-0004211,SENS-0178,noise,Residential,40.822244,-74.170803,2023-09-14 22:29:32,8.43,41.3,341,105,23.894,,143,46.4,25.8,21.8,-90,0,0.86
IOT-0004212,SENS-0078,parking,Commercial,40.682862,-73.718849,2024-05-11 00:33:21,7.02,38.0,425,191,21.691,244.2,217,89.3,71.3,20.7,-47,1,0.79
IOT-0004213,SENS-0402,air_quality,Industrial,40.613441,-73.920782,2023-03-15 07:39:12,10.22,69.8,-1,111,39.337,372.1,14,59.8,8.0,97.6,-110,1,0.73
IOT-0004214,SENS-0443,parking,Government,40.541755,-74.044471,2023-08-11 22:12:46,25.73,28.5,476,86,17.354,500.7,38,84.1,76.4,35.5,-46,0,0.68
IOT-0004215,SENS-0356,energy,Green,40.722661,-73.940218,2024-02-07 05:45:38,26.59,72.9,-1,9,7.325,642.1,246,105.6,65.7,77.2,-57,1,0.63
IOT-0004216,SENS-0331,parking,Restricted,40.565311,-74.07973,2024-01-19 13:10:53,10.08,69.9,405,105,20.008,853.7,146,36.2,55.7,62.5,-106,0,0.97
IOT-0004217,SENS-0063,parking,Industrial,40.571414,-74.249261,2024-04-25 05:42:48,19.33,36.0,366,70,15.163,281.0,240,94.8,73.9,96.4,-60,1,0.98
IOT-0004218,SENS-0287,parking,Mixed Use,40.561165,-74.028919,2024-09-26 00:57:34,23.85,66.0,286,21,1.806,477.1,17,60.7,,60.2,-83,0,0.63
IOT-0004219,SENS-0189,temperature,Transit,40.623819,-73.866667,2024-11-21 12:35:09,32.9,77.9,-1,176,21.193,323.7,69,31.8,57.6,95.4,-61,1,0.79
IOT-0004220,SENS-0103,traffic,Mixed Use,40.694319,-73.828873,2023-05-16 17:39:53,8.47,41.4,292,162,16.392,,132,99.7,67.0,95.3,-65,0,0.74
IOT-0004221,SENS-0086,traffic,Mixed Use,40.640781,-74.147641,2023-06-04 04:26:43,12.62,69.4,103,106,26.105,374.7,135,108.4,,75.0,-64,0,0.8
IOT-0004222,SENS-0312,air_quality,Restricted,40.651055,-74.003391,2023-06-05 11:32:46,13.04,75.6,452,88,42.537,438.1,28,79.2,34.9,49.8,-79,0,0.96
IOT-0004223,SENS-0321,pedestrian,Residential,40.633397,-73.743791,2024-09-23 22:25:15,19.84,57.9,205,153,1.044,849.9,144,41.9,55.4,22.7,-49,0,0.63
IOT-0004224,SENS-0426,water,Residential,40.775015,-73.80264,2023-03-27 17:33:26,,56.3,328,65,15.858,614.6,122,42.3,99.4,63.9,-54,0,0.74
IOT-0004225,SENS-0049,temperature,Mixed Use,40.849554,-74.145067,2024-05-09 12:09:45,24.56,75.2,192,169,43.634,926.5,174,74.7,27.5,82.6,-99,0,0.72
IOT-0004226,SENS-0428,air_quality,Residential,40.752302,-73.853927,2023-03-02 09:50:32,10.49,85.7,253,116,9.281,218.2,190,70.0,11.9,40.9,-80,0,0.76
IOT-0004227,SENS-0152,air_quality,Residential,40.851791,-73.82689,2024-10-02 03:12:14,33.47,,500,140,11.869,390.7,295,78.0,45.0,97.1,-49,1,0.88
IOT-0004228,SENS-0079,temperature,Residential,40.593738,-74.187333,2024-04-06 15:01:03,6.01,27.2,329,61,3.725,614.6,94,77.3,52.2,18.5,-103,0,0.68
IOT-0004229,SENS-0022,pedestrian,Green,40.909715,-73.76938,2024-10-31 08:01:57,,37.6,215,31,2.159,478.2,5,54.0,63.8,37.1,-44,0,0.97
IOT-0004230,SENS-0226,water,Transit,40.850115,-74.2457,2024-06-11 12:38:31,21.1,79.3,147,108,40.229,296.3,127,52.6,99.9,19.1,-70,0,0.94
IOT-0004231,SENS-0281,noise,Government,40.660469,-73.976792,2023-01-11 13:43:17,21.67,76.8,395,35,16.217,7.8,250,46.4,62.8,43.8,-74,1,0.83
IOT-0004232,SENS-0420,pedestrian,Mixed Use,40.687979,-73.887544,2024-11-20 17:05:16,12.53,25.8,392,188,15.451,936.8,52,92.2,67.3,57.8,-46,0,0.8
IOT-0004233,SENS-0130,noise,Restricted,40.811969,-73.966457,2023-11-28 16:43:38,28.1,73.4,454,125,32.977,697.0,76,48.3,84.5,82.2,-66,0,0.73
IOT-0004234,SENS-0399,traffic,Mixed Use,40.64798,-74.183816,2024-12-16 02:07:28,,76.4,494,170,18.479,302.6,19,94.1,14.9,86.8,-80,0,0.92
IOT-0004235,SENS-0169,parking,Residential,40.563198,-74.225252,2023-02-01 10:33:27,18.12,58.4,410,200,29.866,73.2,11,89.4,97.2,19.0,-42,0,0.95
IOT-0004236,SENS-0271,air_quality,Residential,40.710807,-73.997983,2024-03-07 12:28:01,9.66,67.7,307,2,10.868,590.5,34,53.2,65.5,40.2,-64,0,1.0
IOT-0004237,SENS-0238,temperature,Restricted,40.562205,-74.21719,2023-12-07 19:36:47,9.43,47.6,319,,34.704,267.7,225,59.7,91.8,39.6,-106,1,0.77
IOT-0004238,SENS-0082,noise,Commercial,40.862064,-73.702458,2024-06-01 23:36:45,42.26,21.6,184,123,24.634,229.1,99,76.0,71.6,5.4,-54,1,0.75
IOT-0004239,SENS-0059,temperature,Government,40.595909,-73.812414,2023-06-16 15:16:11,24.39,26.2,110,55,45.657,,82,88.4,60.6,32.7,-95,0,0.94
IOT-0004240,SENS-0145,traffic,Green,40.673544,-73.840674,2023-12-13 18:10:52,15.69,75.1,-1,73,23.145,4.3,269,75.4,63.0,70.1,-46,1,0.67
IOT-0004241,SENS-0402,pedestrian,Commercial,40.585323,-73.722041,2024-11-04 12:20:28,3.0,93.6,166,154,20.974,788.2,290,62.8,92.4,12.1,-52,1,0.83
IOT-0004242,SENS-0480,pedestrian,Residential,40.583079,-73.94687,2023-03-19 15:39:10,21.18,40.1,99,7,1.356,325.5,93,60.3,86.3,37.4,-94,0,0.67
IOT-0004243,SENS-0098,water,Restricted,40.80271,-73.719987,2024-11-07 03:21:55,6.11,88.7,437,177,15.964,,251,93.6,20.2,93.1,-48,1,0.63
IOT-0004244,SENS-0388,air_quality,Government,40.716601,-74.212699,2023-03-13 11:57:48,13.74,29.6,52,19,,680.8,136,42.1,5.9,73.2,-104,0,0.81
IOT-0004245,SENS-0369,pedestrian,Industrial,40.663542,-73.849238,2024-01-14 19:36:51,14.15,30.9,-1,75,4.499,261.1,51,47.8,26.0,24.6,-82,1,0.76
IOT-0004246,SENS-0133,energy,Green,40.656716,-74.127245,2024-06-17 20:25:20,20.75,,179,115,41.772,27.8,154,55.1,,75.3,-66,0,0.92
IOT-0004247,SENS-0087,water,Industrial,40.562543,-74.018531,2024-05-11 06:32:22,24.55,40.6,309,110,45.499,199.1,167,,68.2,39.6,-92,0,0.68
IOT-0004248,SENS-0373,air_quality,Government,40.62572,-73.726545,2024-01-02 01:04:04,13.09,46.7,329,106,10.806,237.2,208,71.4,45.1,16.9,-77,1,1.0
IOT-0004249,SENS-0392,parking,Mixed Use,40.815231,-74.185413,2023-05-01 10:55:42,28.0,26.2,440,145,2.092,700.8,246,93.5,33.6,43.6,-54,1,0.88
IOT-0004250,SENS-0480,energy,Green,40.842522,-73.925001,2023-10-29 01:15:54,27.49,69.4,327,78,47.932,512.1,29,92.8,44.8,51.9,-64,0,0.98
IOT-0004251,SENS-0065,traffic,Restricted,40.770726,-73.951832,2023-12-18 03:03:17,29.09,75.8,35,76,39.453,263.9,56,62.1,83.3,56.9,-66,0,0.87
IOT-0004252,SENS-0083,traffic,Industrial,40.529037,-73.932954,2024-10-01 03:04:43,26.35,28.8,154,37,22.485,974.9,211,44.9,63.2,90.9,-80,1,0.82
IOT-0004253,SENS-0191,parking,Transit,40.753554,-74.195608,2024-04-26 11:35:28,16.32,44.2,244,116,35.5,470.9,39,47.2,2.6,72.8,-110,0,0.8
IOT-0004254,SENS-0469,parking,Commercial,40.626912,-73.913133,2024-05-10 12:56:21,6.71,32.8,247,126,47.529,519.8,74,105.6,74.2,28.3,-49,0,0.62
IOT-0004255,SENS-0284,parking,Government,40.567165,-73.70977,2024-05-11 22:45:51,,79.7,136,112,13.032,988.9,3,33.1,72.3,97.9,-56,0,0.87
IOT-0004256,SENS-0275,noise,Green,40.65198,-74.146852,2023-10-30 20:24:31,13.71,31.6,148,137,48.218,576.3,200,86.6,62.5,55.8,-106,0,0.75
IOT-0004257,SENS-0120,energy,Mixed Use,40.5297,-74.151809,2023-08-07 23:18:53,12.86,23.4,386,57,36.02,358.7,226,94.7,86.4,16.6,-51,1,0.87
IOT-0004258,SENS-0500,noise,Mixed Use,40.708896,-73.825704,2023-11-27 04:02:57,,74.9,312,194,45.654,434.3,215,102.6,31.9,92.3,-103,1,0.76
IOT-0004259,SENS-0227,traffic,Transit,40.772489,-74.205427,2024-11-17 07:01:41,32.39,51.7,79,157,35.017,277.3,233,39.2,8.9,99.4,-76,1,0.73
IOT-0004260,SENS-0288,temperature,Government,40.900143,-73.77503,2024-09-18 04:18:18,19.51,59.6,329,88,35.256,166.7,2,106.5,50.1,95.7,-107,0,0.9
IOT-0004261,SENS-0385,parking,Transit,40.828217,-73.703655,2024-12-02 05:54:17,15.0,88.7,90,31,32.027,657.7,219,81.8,52.8,97.7,-91,1,0.68
IOT-0004262,SENS-0141,noise,Commercial,40.664903,-73.931334,2024-01-23 21:40:37,,56.5,396,,5.844,899.7,114,,90.3,53.3,-96,0,0.65
IOT-0004263,SENS-0275,air_quality,Green,40.58434,-73.921035,2024-12-18 18:21:32,22.22,90.3,65,67,7.132,766.0,43,50.5,57.0,66.3,-86,0,0.62
IOT-0004264,SENS-0069,parking,Green,40.686981,-73.706631,2023-01-20 21:04:20,8.82,74.7,499,200,49.98,17.8,,61.1,36.0,23.0,-105,0,0.85
IOT-0004265,SENS-0005,parking,Government,40.684935,-73.846945,2024-05-18 21:43:25,11.59,45.1,16,115,49.962,744.2,51,33.6,11.2,69.7,-83,0,0.91
IOT-0004266,SENS-0069,air_quality,Commercial,40.871273,-74.010398,2023-02-25 05:05:21,29.09,83.1,213,26,16.233,114.4,10,55.8,76.3,65.4,-101,0,0.8
IOT-0004267,SENS-0142,noise,Government,40.580874,-73.726137,2024-07-05 12:58:32,25.22,86.2,391,53,40.577,557.1,236,88.6,94.5,51.9,-88,1,0.88
